nameWithOwner,createdAt,stargazerCount,commitCount
uber-common/jvm-profiler,2018-01-05T22:19:29Z,1762,0
mikepenz/LollipopShowcase,2014-10-22T19:57:16Z,1762,0
tywo45/t-io,2017-03-30T03:17:13Z,1758,8
JoanZapata/base-adapter-helper,2013-04-05T11:35:13Z,1757,0
jchambers/pushy,2013-08-02T19:38:31Z,1751,28
samlss/Broccoli,2018-12-14T15:28:05Z,1751,0
sendtion/XRichText,2016-10-26T01:13:05Z,1748,0
spring-cloud/spring-cloud-sleuth,2015-03-06T20:51:47Z,1746,90
gauravk95/bubble-navigation,2019-02-27T18:37:38Z,1740,2
yangchaojiang/ZoomPreviewPicture-,2017-04-26T12:04:11Z,1739,0
JZXiang/TimePickerDialog,2016-04-14T08:08:23Z,1735,0
sonatype/nexus-public,2015-07-31T23:42:41Z,1732,61
in28minutes/spring-microservices,2017-09-07T13:24:37Z,1732,0
facebook/screenshot-tests-for-android,2015-08-31T18:36:02Z,1732,4
ParkSangGwon/TedPermission,2016-02-18T01:37:51Z,1731,4
PureDark/H-Viewer,2016-08-08T13:25:41Z,1730,0
callicoder/spring-security-react-ant-design-polls-app,2018-02-28T05:01:35Z,1730,0
OpenHFT/Java-Thread-Affinity,2013-09-20T13:34:25Z,1728,13
evollu/react-native-fcm,2016-05-29T03:53:22Z,1728,0
primefaces/primefaces,2015-04-11T09:48:53Z,1723,1300
YeautyYE/netty-websocket-spring-boot-starter,2018-07-02T02:17:43Z,1720,0
roncoo/spring-boot-demo,2016-08-22T02:54:02Z,1719,0
Cutta/GifView,2015-12-26T21:44:51Z,1719,0
hongyangAndroid/AndroidChangeSkin,2015-11-02T10:33:14Z,1718,0
Discord4J/Discord4J,2015-11-07T21:29:08Z,1716,142
centic9/jgit-cookbook,2013-05-27T07:28:23Z,1716,34
yangchong211/YCWebView,2017-08-03T06:30:54Z,1715,0
0x727/SpringBootExploit,2021-10-22T03:11:17Z,1714,0
developersu/ns-usbloader,2019-02-10T01:57:09Z,1713,59
jmxtrans/jmxtrans,2011-12-07T17:24:36Z,1704,0
fossasia/neurolab-android,2017-11-24T10:32:32Z,1704,0
HummerRisk/HummerRisk,2022-06-03T02:49:22Z,1701,1572
xiaoyaoyou1212/XSnow,2017-01-16T10:04:59Z,1701,0
xianrendzw/EasyReport,2014-09-22T07:07:13Z,1700,2
dodola/HotFix,2015-11-03T19:22:22Z,1700,0
alibaba/compileflow,2020-07-14T09:38:10Z,1698,6
akexorcist/BluetoothSPPLibrary,2014-03-25T18:37:50Z,1694,0
huxq17/XRefreshView,2015-06-03T09:28:04Z,1693,0
pwnall/chromeview,2013-03-22T00:15:04Z,1692,0
wasabeef/picasso-transformations,2015-01-13T07:43:23Z,1692,0
ImmortalZ/StereoView,2016-07-15T10:19:45Z,1692,0
JosephZhu1983/java-common-mistakes,2020-02-03T09:45:58Z,1692,32
LianjiaTech/retrofit-spring-boot-starter,2020-04-04T01:44:57Z,1689,6
tumblr/Backboard,2015-07-16T21:49:58Z,1689,3
JessYanCoding/ArmsComponent,2018-04-27T10:23:44Z,1688,0
alibaba/SREWorks,2022-03-16T08:08:10Z,1686,212
spring-projects/spring-data-redis,2011-07-01T11:57:33Z,1682,262
opentracing/opentracing-java,2015-12-19T20:07:30Z,1678,0
4thline/cling,2011-09-14T14:09:24Z,1678,0
nikita36078/J2ME-Loader,2017-05-21T16:23:08Z,1676,45
florent37/GlidePalette,2015-07-16T09:01:55Z,1675,0
wenmingvs/NotifyUtil,2016-01-11T09:58:17Z,1670,0
in28minutes/spring-boot-master-class,2017-08-02T09:02:25Z,924,5
Puliczek/CVE-2021-44228-PoC-log4j-bypass-words,2021-12-10T22:35:00Z,922,0
apache/freemarker,2015-09-04T07:00:05Z,922,138
glomadrian/loading-balls,2015-11-25T22:27:13Z,920,0
quickfix-j/quickfixj,2014-05-19T10:04:08Z,917,359
Slimefun/Slimefun4,2014-05-24T08:08:47Z,917,486
asLody/SandVXposed,2019-02-14T14:17:57Z,916,0
googlearchive/android-BluetoothLeGatt,2014-09-02T18:00:41Z,916,0
nacos-group/nacos-examples,2018-09-21T15:52:49Z,914,9
togglz/togglz,2011-12-21T16:49:03Z,913,228
MobiVM/robovm,2016-04-20T20:14:29Z,912,98
krlvm/PowerTunnel-Android,2020-03-07T22:16:21Z,911,3
apache/activemq-artemis,2015-05-22T07:00:05Z,910,764
google/mr4c,2015-02-17T23:23:31Z,907,0
Haehnchen/idea-php-symfony2-plugin,2013-04-07T16:25:16Z,907,429
matteobaccan/owner,2012-12-23T05:38:31Z,905,52
jeffheaton/aifh,2013-05-24T10:23:27Z,902,0
GrimAnticheat/Grim,2021-02-22T02:03:30Z,902,390
singwhatiwanna/PinnedHeaderExpandableListView,2014-05-11T06:37:01Z,900,0
eclipse-color-theme/eclipse-color-theme,2011-01-03T20:11:57Z,898,0
heruoxin/Clip-Stack,2014-12-14T16:20:42Z,898,0
MegatronKing/SVG-Android,2016-09-05T16:53:00Z,898,0
wasabeef/fresco-processors,2015-04-15T15:09:33Z,897,0
wildfly/quickstart,2013-05-18T01:34:56Z,897,485
hanhailong/FlowTag,2015-10-20T09:55:43Z,897,0
facebookarchive/nifty,2012-05-11T18:20:14Z,896,0
aws-samples/aws-big-data-blog,2014-06-13T22:06:35Z,896,0
Rosemoe/sora-editor,2020-02-04T07:50:29Z,892,457
martin90s/ImagePicker,2017-01-19T08:00:44Z,889,0
Shuyun123/LKShop,2016-06-27T06:17:58Z,889,0
neild001/SeekArc,2013-11-05T11:56:15Z,889,0
tjake/Solandra,2009-10-05T03:18:16Z,882,0
didi/DroidAssist,2019-02-01T11:32:15Z,882,0
adolfintel/OpenPods,2019-03-12T08:14:22Z,882,13
hitherejoe/MVVM_Hacker_News,2015-08-25T11:21:45Z,880,0
ebarrenechea/header-decor,2015-04-04T19:35:02Z,879,0
SpringForAll/springcloud-thoth,2017-11-02T12:00:43Z,878,0
dannytiehui/androidpn,2012-04-13T05:25:00Z,878,0
selendroid/selendroid,2013-01-06T08:29:32Z,878,0
shts/StoriesProgressView,2017-07-21T08:23:37Z,878,0
shts/TriangleLabelView,2016-03-19T04:16:35Z,877,0
dearbinge/dubbo-spring-boot-mybatis-redis,2016-04-05T09:22:35Z,876,0
pwm-project/pwm,2015-10-19T21:38:14Z,875,38
ba0gu0/520apkhook,2021-10-14T03:46:06Z,875,17
Earthcomputer/EnchantmentCracker,2018-04-01T16:33:55Z,875,0
PeachBlossom/treader,2016-07-08T09:50:59Z,875,0
openhab/openhab-core,2015-12-20T21:23:20Z,874,492
glomadrian/MvpCleanArchitecture,2014-11-27T23:02:06Z,872,0
zinggAI/zingg,2021-08-25T10:15:44Z,872,606
kingideayou/TagCloudView,2015-07-29T08:35:18Z,870,0
nadam/nfc-reader,2011-11-14T19:23:49Z,870,0
luaj/luaj,2015-08-27T13:51:27Z,868,0
eclipse-vertx/vertx-sql-client,2017-04-30T21:50:57Z,867,139
krlvm/PowerTunnel,2019-10-25T21:08:09Z,866,8
Evernote/android-state,2017-01-17T20:45:28Z,863,0
tyron12233/CodeAssist,2021-08-16T11:30:27Z,863,0
akarnokd/RxJavaInterop,2016-08-19T12:09:32Z,862,1
MarkMjw/PullScrollView,2013-10-09T01:55:51Z,862,0
winterDroid/android-drawable-importer-intellij-plugin,2014-04-07T06:58:28Z,861,0
NightWhistler/HtmlSpanner,2012-01-04T17:08:19Z,861,0
stateless4j/stateless4j,2014-04-04T09:21:52Z,859,1
developer-shivam/FeaturedRecyclerView,2017-06-09T13:02:00Z,856,0
KDE/kdeconnect-android,2015-09-18T14:50:17Z,855,679
zhanyongsheng/BrokenView,2016-01-06T14:49:25Z,855,0
palatable/lambda,2014-01-26T22:09:10Z,854,5
gabrielemariotti/changeloglib,2013-08-29T10:18:39Z,854,0
jgilfelt/android-mapviewballoons,2010-01-04T11:42:43Z,851,0
AthenZ/athenz,2016-11-16T18:23:08Z,850,531
19MisterX98/SeedcrackerX,2020-09-07T12:39:51Z,850,67
nirhart/ParallaxScroll,2014-03-08T15:33:42Z,848,0
AzimoLabs/AndroidKeyboardWatcher,2016-03-21T10:43:42Z,846,0
ByoxCode/DrawView,2016-11-10T06:32:54Z,844,0
stfalcon-studio/SmsVerifyCatcher,2016-08-16T12:03:23Z,844,0
nageoffer/congomall,2023-03-22T03:22:32Z,844,229
LinkedInAttic/indextank-engine,2011-12-20T02:43:26Z,843,0
Jamling/SmartIM4IntelliJ,2017-06-28T03:03:35Z,843,2
0opslab/opslabJutil,2015-06-11T13:51:18Z,842,0
IQSS/dataverse,2013-11-01T18:47:39Z,842,3752
authorjapps/zerocode,2016-07-05T13:43:44Z,842,217
libgdx/ashley,2013-02-14T19:31:07Z,840,2
apache/hop,2019-09-24T10:48:12Z,839,1586
apache/metron,2015-12-08T08:00:05Z,839,0
zhonghanwen/AndroidProguardPlugin,2016-06-07T08:01:55Z,837,0
jjobes/SlideDateTimePicker,2015-02-01T01:12:16Z,836,0
leechenxiang/imooc-springboot-starter,2017-11-29T13:08:01Z,835,0
eucalyptus/eucalyptus,2011-05-24T20:36:49Z,835,0
c0ny1/captcha-killer,2019-10-11T02:57:34Z,834,0
boy-hack/wooyun-payload,2019-11-10T03:18:23Z,834,0
zhongxia245/weiqunkong,2016-10-24T15:14:45Z,833,0
woxingxiao/DashboardView,2015-10-29T02:33:43Z,832,0
wuapnjie/PuzzleView,2016-08-19T08:41:57Z,832,0
Sketchware-Pro/Sketchware-Pro,2021-03-30T14:40:50Z,832,1002
CodingGay/BlackObfuscator,2021-12-13T14:02:29Z,831,1
FabricMC/yarn,2016-08-12T13:27:21Z,831,381
twitter-archive/twitter-kit-android,2015-03-30T20:54:42Z,828,0
BolexLiu/AutoEx,2018-04-30T06:14:48Z,827,0
PlaytikaOSS/testcontainers-spring-boot,2017-10-22T19:17:46Z,827,683
amigoscode/spring-data-jpa-course,2020-12-26T17:45:58Z,826,0
JeasonWong/BezierLoadingView,2016-06-17T06:55:03Z,825,0
westlinkin/AndroidLocalizationer,2014-11-29T07:31:05Z,825,0
