nameWithOwner,createdAt,stargazerCount,commitCount
line/armeria,2015-11-16T04:04:01Z,4634,508
techGay/v9porn,2018-04-12T14:32:04Z,4631,0
gunnarmorling/1brc,2023-12-28T09:13:24Z,4630,660
romandanylyk/PageIndicatorView,2016-08-20T19:25:32Z,4617,0
pmd/pmd,2012-07-11T18:03:00Z,4611,1906
SplashCodes/JAViewer,2016-05-21T08:47:10Z,4597,0
CellularPrivacy/Android-IMSI-Catcher-Detector,2013-11-23T10:04:14Z,4579,7
square/sqlbrite,2015-02-19T04:38:37Z,4575,0
chentao0707/SimplifyReader,2015-08-17T08:22:53Z,4568,0
bisq-network/bisq,2014-03-12T09:42:29Z,4566,994
danielzeller/Depth-LIB-Android-,2016-04-27T09:37:28Z,4561,0
zhanghai/Douya,2016-02-01T13:44:19Z,4542,0
jdamcd/android-crop,2014-03-13T10:24:43Z,4541,0
querydsl/querydsl,2011-08-05T06:46:32Z,4538,8
jeequan/jeepay,2017-08-12T02:40:32Z,4537,72
Flipboard/bottomsheet,2015-04-23T17:37:32Z,4536,0
jagrosh/MusicBot,2016-08-14T18:46:29Z,4526,32
apache/rocketmq-externals,2017-03-14T07:00:06Z,4523,22
mik3y/usb-serial-for-android,2013-06-30T23:17:45Z,4523,36
DiUS/java-faker,2011-06-06T01:01:21Z,4522,0
alibaba/QLExpress,2017-03-15T08:39:54Z,4520,38
rstudio/rstudio,2010-12-07T19:10:25Z,4509,1962
alibaba/dexposed,2015-06-30T02:59:16Z,4502,0
JakeWharton/NineOldAndroids,2011-12-08T19:46:37Z,4499,0
castorflex/SmoothProgressBar,2013-11-27T20:32:16Z,4496,0
HotBitmapGG/bilibili-android-client,2016-06-01T04:36:01Z,4481,0
yasserg/crawler4j,2011-12-31T22:49:18Z,4478,0
fuzhengwei/small-spring,2021-05-15T06:07:28Z,4472,12
cjlin1/libsvm,2013-09-10T14:32:07Z,4457,14
stleary/JSON-java,2010-12-21T17:46:09Z,4456,208
youlookwhat/DesignPattern,2016-10-21T10:59:32Z,4452,0
Heeexy/SpringBoot-Shiro-Vue,2017-11-17T18:49:06Z,4449,1
react-native-webrtc/react-native-webrtc,2015-09-27T10:57:30Z,4443,115
janishar/android-mvp-architecture,2017-01-27T08:39:06Z,4431,4
mock-server/mockserver,2013-02-26T06:09:52Z,4431,134
baomidou/dynamic-datasource,2018-04-28T02:32:16Z,4423,89
CaffeineMC/sodium-fabric,2020-02-01T03:04:09Z,4416,453
SPLWare/esProc,2021-11-09T15:41:25Z,4408,723
dromara/hertzbeat,2022-02-04T14:48:56Z,4395,717
azkaban/azkaban,2012-10-18T01:34:53Z,4392,78
Meituan-Dianping/Robust,2017-03-14T10:14:50Z,4389,0
Tencent/GT,2016-01-13T10:29:55Z,4383,0
phishman3579/java-algorithms-implementation,2013-11-20T03:30:19Z,4377,0
robinhood/ticker,2016-07-15T21:37:52Z,4375,0
chewiebug/GCViewer,2011-10-23T09:01:04Z,4370,4
Ashok-Varma/BottomNavigation,2016-03-19T19:19:30Z,4357,0
airbnb/DeepLinkDispatch,2015-06-11T21:16:48Z,4355,7
PhilippC/keepass2android,2017-09-20T18:42:02Z,4351,586
CalebFenton/simplify,2014-01-16T05:14:02Z,4340,0
bytedeco/javacpp,2014-04-21T12:47:21Z,4340,40
liquibase/liquibase,2011-07-08T20:08:20Z,4338,1452
spring-cloud/spring-cloud-gateway,2016-11-16T21:42:51Z,4336,497
saysky/ForestBlog,2017-10-08T15:27:47Z,4336,2
killbill/killbill,2012-10-21T20:55:05Z,4335,289
tianshiyeben/wgcloud,2019-01-15T02:02:21Z,4321,77
bingoogolapple/BGARefreshLayout-Android,2015-05-28T16:17:00Z,4313,0
rubenlagus/TelegramBots,2016-01-14T00:13:07Z,4312,32
apache/calcite,2014-06-25T07:00:07Z,4306,530
mcxiaoke/android-volley,2013-05-21T05:35:26Z,4300,0
hussien89aa/AndroidTutorialForBeginners,2016-09-26T16:36:28Z,4286,0
jeasonlzy/ImagePicker,2016-01-27T17:05:03Z,4283,0
zq2599/blog_demos,2017-04-09T04:51:56Z,4267,302
grantland/android-autofittextview,2011-02-14T06:00:52Z,4247,0
apache/shiro,2009-08-29T08:00:17Z,4245,834
ongakuer/CircleIndicator,2014-07-30T14:02:56Z,4243,0
648540858/wvp-GB28181-pro,2020-11-14T14:16:37Z,4232,770
ChadCSong/ShineButton,2016-07-05T06:32:26Z,4222,0
jindrapetrik/jpexs-decompiler,2014-05-10T17:20:56Z,4216,610
osmandapp/OsmAnd,2011-01-15T19:59:44Z,4211,7867
codingapi/tx-lcn,2017-11-11T03:34:34Z,4209,0
ddd-by-examples/library,2019-01-11T09:14:03Z,4061,0
oblac/jodd,2012-09-07T20:26:48Z,4054,1
jitsi/jitsi,2013-04-24T17:37:20Z,4036,24
luckybilly/CC,2017-11-23T16:26:33Z,4031,0
Yalantis/Phoenix,2015-01-12T14:11:20Z,4024,0
h2database/h2database,2015-04-10T19:09:09Z,4021,258
code4craft/tiny-spring,2014-01-10T16:37:57Z,4018,0
makovkastar/FloatingActionButton,2014-07-22T13:29:55Z,4011,0
BoltsFramework/Bolts-Android,2014-01-30T04:58:14Z,4011,0
oldmanpushcart/greys-anatomy,2012-11-21T19:39:35Z,3997,0
jboss-javassist/javassist,2013-05-24T08:31:32Z,3995,27
microsoft/malmo,2016-05-17T14:58:40Z,3993,0
lcodecorex/TwinklingRefreshLayout,2016-03-02T12:11:56Z,3992,0
qstumn/BadgeView,2017-02-08T02:01:39Z,3987,0
Piasy/BigImageViewer,2016-11-06T09:55:02Z,3966,0
rengwuxian/RxJavaSamples,2016-03-24T13:08:10Z,3947,0
pqpo/SmartCropper,2017-08-03T11:08:41Z,3943,0
JoanZapata/android-iconify,2013-06-12T11:42:01Z,3927,0
novicezk/midjourney-proxy,2023-04-24T13:43:45Z,3927,215
pytorch/serve,2019-10-03T03:17:43Z,3921,427
alibaba/jstorm,2013-09-03T03:53:16Z,3921,1
binIoter/GuideView,2016-06-19T08:52:25Z,3918,0
camunda/camunda-bpm-platform,2013-01-03T10:10:31Z,3911,389
zendesk/maxwell,2015-02-09T22:06:13Z,3899,99
mercyblitz/tech-weekly,2018-12-03T03:10:52Z,3899,41
bluelinelabs/Conductor,2016-03-16T18:42:41Z,3892,12
CeuiLiSA/Pixiv-Shaft,2019-04-01T09:59:09Z,3886,111
javastacks/spring-boot-best-practice,2018-11-09T06:23:18Z,3882,22
NotFound9/interviewGuide,2016-04-20T07:17:09Z,3880,11
nextcloud/android,2016-06-06T21:23:36Z,3858,3589
Docile-Alligator/Infinity-For-Reddit,2018-07-26T15:02:51Z,3852,302
Sayi/poi-tl,2015-03-20T06:47:52Z,3836,53
rovo89/XposedInstaller,2012-04-02T20:33:05Z,3824,0
angryip/ipscan,2011-06-28T20:58:48Z,3823,15
linyiqun/DataMiningAlgorithm,2015-01-11T02:50:28Z,3803,0
amirzaidi/Launcher3,2017-05-30T12:53:32Z,3799,0
lzyzsd/CircleProgress,2014-10-30T16:14:42Z,3794,0
exadel-inc/CompreFace,2020-07-06T08:29:43Z,3792,222
sofastack/sofa-rpc,2018-04-09T03:32:04Z,3786,59
JavaNoober/BackgroundLibrary,2018-09-09T08:52:45Z,3782,2
roboguice/roboguice,2012-08-12T20:37:19Z,3777,0
hneemann/Digital,2016-06-28T17:40:16Z,3777,54
Exrick/xboot,2018-04-23T14:44:18Z,3768,0
sunfusheng/MarqueeView,2016-06-01T06:50:46Z,3758,0
JeremyLiao/LiveEventBus,2018-07-11T07:36:59Z,3749,0
stylefeng/Guns,2017-07-06T05:19:54Z,3744,0
andOTP/andOTP,2017-07-05T11:39:52Z,3743,0
timehop/sticky-headers-recyclerview,2014-10-03T01:57:46Z,3742,0
mpusher/mpush,2016-04-28T01:43:19Z,3723,0
s4kibs4mi/java-developer-roadmap,2019-04-23T06:42:13Z,3716,1
willowtreeapps/spruce-android,2017-02-23T20:34:18Z,3715,0
wendux/DSBridge-Android,2017-01-02T11:58:53Z,3707,0
yanzhenjie/NoHttp,2015-07-29T06:11:12Z,3707,0
Ereza/CustomActivityOnCrash,2014-07-04T19:46:21Z,3703,0
CameraKit/blurkit-android,2016-11-06T03:14:58Z,3695,0
ryanhoo/StylishMusicPlayer,2016-09-13T14:38:32Z,3694,0
yangfuhai/ASimpleCache,2013-07-28T13:50:59Z,3681,0
fishercoder1534/Leetcode,2016-07-31T05:28:15Z,3672,183
jMonkeyEngine/jmonkeyengine,2014-03-20T22:29:28Z,3671,226
apache/incubator-streampark,2019-05-27T05:56:03Z,3667,596
mcxtzhang/SwipeDelMenuLayout,2016-08-25T08:10:45Z,3656,0
google/rejoiner,2017-12-06T19:09:53Z,3656,0
allure-framework/allure2,2016-05-27T14:06:05Z,3655,189
stfalcon-studio/ChatKit,2017-02-02T09:37:15Z,3655,0
vaticle/typedb,2016-07-11T23:59:57Z,3650,318
litesuits/android-common,2014-05-29T08:08:00Z,3643,0
apache/incubator-heron,2015-09-25T16:09:24Z,3639,14
pingfangushi/screw,2020-06-21T11:37:06Z,3634,1
VaughnVernon/IDDD_Samples,2013-04-08T22:12:57Z,3631,0
liuyubobobo/Play-with-Algorithms,2016-07-05T18:16:22Z,3622,0
ethanhua/Skeleton,2017-07-30T06:42:39Z,3618,0
KunMinX/Linkage-RecyclerView,2019-04-22T04:39:46Z,3615,3
rockerhieu/emojicon,2014-01-18T12:32:38Z,3611,0
MovingBlocks/Terasology,2011-03-04T03:49:19Z,3610,80
RipMeApp/ripme,2017-01-06T17:12:09Z,3608,0
yanzhenjie/AndServer,2016-06-14T00:52:52Z,3601,14
tyrantgit/ExplosionField,2015-09-23T11:34:50Z,3597,0
dongjunkun/DropDownMenu,2015-06-23T07:43:56Z,3593,0
networknt/light-4j,2016-09-09T22:28:14Z,3587,457
kikoso/android-stackblur,2013-08-15T14:44:32Z,3585,0
shuzijun/leetcode-editor,2019-03-19T16:32:17Z,3581,14
linkedin/databus,2012-12-17T17:49:17Z,3579,0
johncarl81/parceler,2013-07-03T02:53:01Z,3562,0
arimorty/floatingsearchview,2015-11-22T02:38:32Z,3548,0
davideas/FlexibleAdapter,2015-05-02T22:00:43Z,3546,0
luontola/retrolambda,2013-07-20T07:25:22Z,3539,0
google/data-transfer-project,2018-01-04T21:27:57Z,3538,90
lsjwzh/RecyclerViewPager,2015-01-17T18:30:34Z,3535,0
geoserver/geoserver,2011-11-10T19:56:06Z,3534,601
code4craft/netty-learning,2013-09-19T02:24:25Z,3534,0
JakeWharton/ThreeTenABP,2015-07-03T17:35:09Z,3533,16
WVector/AppUpdate,2017-06-19T09:38:42Z,3532,0
dropbox/hackpad,2015-08-14T02:32:17Z,3530,0
andremion/Music-Player,2016-05-06T21:55:37Z,3515,0
baoyongzhang/SwipeMenuListView,2014-08-24T15:40:45Z,3510,0
undertow-io/undertow,2012-07-19T00:52:44Z,3506,194
ZHENFENG13/My-Blog,2019-03-04T09:17:00Z,3496,2
hmkcode/Android,2013-09-02T16:12:28Z,3496,0
bitcoin-wallet/bitcoin-wallet,2012-03-31T17:06:47Z,3495,83
codeestX/GeekNews,2016-08-07T14:56:56Z,3491,0
bisq-network/bisq,2014-03-12T09:42:29Z,4566,994
tuguangquan/mybatis,2014-11-03T04:51:06Z,4562,0
danielzeller/Depth-LIB-Android-,2016-04-27T09:37:28Z,4561,0
Fuzion24/JustTrustMe,2014-07-24T23:45:05Z,4552,0
LWJGL/lwjgl3,2012-12-23T15:40:04Z,4542,188
zhanghai/Douya,2016-02-01T13:44:19Z,4542,0
puniverse/quasar,2013-03-27T14:51:24Z,4541,0
jdamcd/android-crop,2014-03-13T10:24:43Z,4541,0
querydsl/querydsl,2011-08-05T06:46:32Z,4538,8
jeequan/jeepay,2017-08-12T02:40:32Z,4537,72
Flipboard/bottomsheet,2015-04-23T17:37:32Z,4536,0
javagrowing/JGrowing,2019-02-26T01:55:08Z,4527,0
jagrosh/MusicBot,2016-08-14T18:46:29Z,4526,32
apache/rocketmq-externals,2017-03-14T07:00:06Z,4523,22
mik3y/usb-serial-for-android,2013-06-30T23:17:45Z,4523,36
DiUS/java-faker,2011-06-06T01:01:21Z,4522,0
alibaba/QLExpress,2017-03-15T08:39:54Z,4520,38
Netflix/ribbon,2013-01-15T01:08:04Z,4511,3
rstudio/rstudio,2010-12-07T19:10:25Z,4509,1962
alibaba/dexposed,2015-06-30T02:59:16Z,4502,0
JakeWharton/NineOldAndroids,2011-12-08T19:46:37Z,4499,0
castorflex/SmoothProgressBar,2013-11-27T20:32:16Z,4496,0
HotBitmapGG/bilibili-android-client,2016-06-01T04:36:01Z,4481,0
yasserg/crawler4j,2011-12-31T22:49:18Z,4478,0
fuzhengwei/small-spring,2021-05-15T06:07:28Z,4472,12
TheoKanning/openai-java,2020-09-15T02:58:52Z,4463,93
cjlin1/libsvm,2013-09-10T14:32:07Z,4457,14
stleary/JSON-java,2010-12-21T17:46:09Z,4456,208
zlt2000/microservices-platform,2019-03-07T07:13:37Z,4456,60
youlookwhat/DesignPattern,2016-10-21T10:59:32Z,4452,0
Heeexy/SpringBoot-Shiro-Vue,2017-11-17T18:49:06Z,4449,1
react-native-webrtc/react-native-webrtc,2015-09-27T10:57:30Z,4443,115
square/android-times-square,2013-01-30T20:28:27Z,4437,1
janishar/android-mvp-architecture,2017-01-27T08:39:06Z,4431,4
mock-server/mockserver,2013-02-26T06:09:52Z,4431,134
baomidou/dynamic-datasource,2018-04-28T02:32:16Z,4423,89
brunodev85/winlator,2023-07-26T13:02:11Z,4421,40
CaffeineMC/sodium-fabric,2020-02-01T03:04:09Z,4416,453
oshi/oshi,2012-02-10T12:46:48Z,4415,282
SPLWare/esProc,2021-11-09T15:41:25Z,4408,723
dromara/hertzbeat,2022-02-04T14:48:56Z,4395,717
azkaban/azkaban,2012-10-18T01:34:53Z,4392,78
Meituan-Dianping/Robust,2017-03-14T10:14:50Z,4389,0
GeyserMC/Geyser,2019-07-08T17:23:17Z,4386,448
Tencent/GT,2016-01-13T10:29:55Z,4383,0
phishman3579/java-algorithms-implementation,2013-11-20T03:30:19Z,4377,0
robinhood/ticker,2016-07-15T21:37:52Z,4375,0
chewiebug/GCViewer,2011-10-23T09:01:04Z,4370,4
strimzi/strimzi-kafka-operator,2016-05-06T08:52:33Z,4368,942
Ashok-Varma/BottomNavigation,2016-03-19T19:19:30Z,4357,0
awangdev/leet-code,2015-04-25T19:14:09Z,4356,0
airbnb/DeepLinkDispatch,2015-06-11T21:16:48Z,4355,7
PhilippC/keepass2android,2017-09-20T18:42:02Z,4351,586
CalebFenton/simplify,2014-01-16T05:14:02Z,4340,0
bytedeco/javacpp,2014-04-21T12:47:21Z,4340,40
liquibase/liquibase,2011-07-08T20:08:20Z,4338,1452
JZ-Darkal/AndroidHttpCapture,2016-10-15T19:48:00Z,4337,0
spring-cloud/spring-cloud-gateway,2016-11-16T21:42:51Z,4336,497
saysky/ForestBlog,2017-10-08T15:27:47Z,4336,2
killbill/killbill,2012-10-21T20:55:05Z,4335,289
tianshiyeben/wgcloud,2019-01-15T02:02:21Z,4321,77
krahets/LeetCode-Book,2021-12-17T14:16:02Z,4321,19
tiann/epic,2017-05-22T02:52:44Z,4321,2
bingoogolapple/BGARefreshLayout-Android,2015-05-28T16:17:00Z,4313,0
rubenlagus/TelegramBots,2016-01-14T00:13:07Z,4312,32
apache/calcite,2014-06-25T07:00:07Z,4306,530
dreamhead/moco,2012-10-18T09:09:51Z,4304,155
mcxiaoke/android-volley,2013-05-21T05:35:26Z,4300,0
gz-yami/mall4j,2019-07-04T06:42:57Z,4296,109
objectbox/objectbox-java,2017-01-24T10:29:48Z,4288,89
hussien89aa/AndroidTutorialForBeginners,2016-09-26T16:36:28Z,4286,0
jeasonlzy/ImagePicker,2016-01-27T17:05:03Z,4283,0
aporter/coursera-android,2014-01-05T09:55:31Z,4275,0
zq2599/blog_demos,2017-04-09T04:51:56Z,4267,302
grantland/android-autofittextview,2011-02-14T06:00:52Z,4247,0
apache/shiro,2009-08-29T08:00:17Z,4245,834
ongakuer/CircleIndicator,2014-07-30T14:02:56Z,4243,0
648540858/wvp-GB28181-pro,2020-11-14T14:16:37Z,4232,770
apache/iotdb,2018-11-24T21:29:17Z,4223,2041
ChadCSong/ShineButton,2016-07-05T06:32:26Z,4222,0
jindrapetrik/jpexs-decompiler,2014-05-10T17:20:56Z,4216,610
osmandapp/OsmAnd,2011-01-15T19:59:44Z,4211,7867
codingapi/tx-lcn,2017-11-11T03:34:34Z,4209,0
bjmashibing/InternetArchitect,2019-10-19T16:32:01Z,4206,0
ThirtyDegreesRay/OpenHub,2017-07-11T13:29:51Z,4206,0
981011512/--,2020-06-18T22:47:21Z,4200,1
brianway/java-learning,2016-02-09T05:20:58Z,4197,0
logisim-evolution/logisim-evolution,2014-09-19T05:23:24Z,4196,649
Freeyourgadget/Gadgetbridge,2015-01-05T23:19:03Z,4191,1443
hugeterry/CoordinatorTabLayout,2017-01-27T13:40:28Z,4191,0
ikarus23/MifareClassicTool,2013-02-12T15:39:03Z,4187,102
Jacksgong/JKeyboardPanelSwitch,2015-07-01T17:42:01Z,4185,0
dunwu/db-tutorial,2017-08-08T06:33:38Z,4170,19
bingoogolapple/BGABanner-Android,2014-10-25T17:15:18Z,4160,0
tonikelope/megabasterd,2016-09-29T16:54:54Z,4159,104
yhaolpz/FloatWindow,2017-11-14T14:33:55Z,4157,0
eirslett/frontend-maven-plugin,2013-08-30T14:44:38Z,4151,49
oracle/opengrok,2013-01-07T11:49:18Z,4143,362
baoyachi/StepView,2016-06-22T03:52:08Z,4141,0
pedrovgs/AndroidWiFiADB,2015-10-18T21:58:45Z,4135,0
Tencent/VasDolly,2017-01-19T09:12:31Z,2959,8
kermitt2/grobid,2012-09-13T15:48:54Z,2956,347
HelloWorld521/Java,2016-12-08T14:01:46Z,2955,0
stephanenicolas/robospice,2012-09-19T14:09:37Z,2953,0
brianway/springmvc-mybatis-learning,2016-03-10T07:29:31Z,2936,0
sublimehq/Packages,2015-06-13T04:17:44Z,2933,186
janishar/android-mvvm-architecture,2017-07-07T08:34:07Z,2928,2
googlesamples/android-vision,2015-07-01T21:40:31Z,2927,0
WeBankFinTech/DataSphereStudio,2019-11-24T13:27:19Z,2916,377
ngbdf/redis-manager,2018-05-18T06:43:09Z,2910,0
geftimov/android-pathview,2015-01-20T15:21:06Z,2907,0
iwgang/CountdownView,2015-10-12T07:46:28Z,2907,0
javamelody/javamelody,2015-06-21T16:32:48Z,2901,68
iterate-ch/cyberduck,2017-01-20T14:16:34Z,2899,2291
Pay-Group/best-pay-sdk,2017-03-03T06:57:32Z,2887,0
liuyangming/ByteTCC,2016-02-12T11:51:14Z,2886,0
udacity/Sunshine-Version-2,2015-03-05T01:48:44Z,2879,0
googlearchive/android-Camera2Basic,2014-06-26T15:53:00Z,2879,0
OCNYang/Android-Animation-Set,2018-03-23T02:26:50Z,2876,2
prometheus/jmx_exporter,2014-02-25T10:55:39Z,2876,99
javaee/jersey,2012-05-18T11:38:25Z,2875,0
spring-projects/spring-data-jpa,2010-11-11T21:36:56Z,2869,269
aserbao/AndroidCamera,2018-05-04T09:43:46Z,2857,1
spring-projects/spring-data-elasticsearch,2013-04-29T14:27:38Z,2857,235
SpecialCyCi/AndroidResideMenu,2013-12-14T15:25:49Z,2852,0
w446108264/XhsEmoticonsKeyboard,2015-03-06T02:39:34Z,2850,0
nanchen2251/RxJava2Examples,2017-06-19T05:38:45Z,2848,0
RobotiumTech/robotium,2009-12-10T12:51:14Z,2845,0
Teevity/ice,2013-06-14T20:56:13Z,2843,0
YahooArchive/anthelion,2015-10-27T00:42:01Z,2842,0
race604/FlyRefresh,2015-05-28T10:19:34Z,2841,0
openaphid/android-flip,2012-05-22T07:48:41Z,2840,0
xiaojinzi123/Component,2018-08-13T07:12:25Z,2837,14
saulmm/Android-Material-Examples,2014-10-13T16:13:02Z,2835,0
jiangqqlmj/FastDev4Android,2015-10-22T05:22:53Z,2834,0
donglua/PhotoPicker,2015-06-25T16:53:50Z,2831,0
FinalTeam/RxGalleryFinal,2016-04-22T01:41:15Z,2831,0
amitshekhariitbhu/awesome-android-complete-reference,2016-06-15T02:13:26Z,2829,6
EverythingMe/overscroll-decor,2015-11-22T11:44:06Z,2828,0
infinilabs/analysis-pinyin,2012-05-22T10:45:42Z,2825,14
arcadefire/nice-spinner,2015-08-02T17:16:45Z,2825,0
JoanZapata/android-pdfview,2012-11-21T16:19:38Z,2823,0
sunfusheng/StickyHeaderListView,2016-04-22T11:39:25Z,2818,0
harjot-oberai/MusicDNA,2016-04-30T20:12:34Z,2818,0
mzule/ActivityRouter,2016-04-08T02:27:14Z,2815,0
SalomonBrys/ANR-WatchDog,2013-07-26T13:29:59Z,2814,0
CainKernel/CainCamera,2017-07-19T01:44:55Z,2806,0
williamfiset/DEPRECATED-data-structures,2016-06-19T13:14:48Z,2804,0
JulienGenoud/android-percent-support-lib-sample,2015-06-26T12:44:38Z,2792,0
square/flow,2013-09-12T22:20:16Z,2791,0
jishenghua/jshERP,2016-09-20T04:51:39Z,2788,485
florent37/ExpectAnim,2017-02-20T15:05:03Z,2787,0
docker-java/docker-java,2014-06-02T18:47:31Z,2786,43
apache/nutch,2009-05-21T01:17:48Z,2784,89
igniterealtime/Openfire,2014-04-07T09:12:33Z,2782,580
Jzvd/JZVideo,2019-12-05T15:59:47Z,2773,12
wenmingvs/AndroidProcess,2016-01-19T06:28:11Z,2769,0
qunarcorp/qmq,2018-12-07T05:47:46Z,2769,21
mybatis/spring,2013-02-17T07:01:55Z,2768,270
jOOQ/jOOR,2011-12-29T17:01:00Z,2768,7
aistrate/AlgorithmsSedgewick,2011-12-10T15:54:55Z,2763,0
ulisesbocchio/jasypt-spring-boot,2015-05-27T14:00:55Z,2762,0
airbnb/airpal,2014-05-05T18:51:30Z,2762,0
osmdroid/osmdroid,2014-03-06T19:03:48Z,2761,23
sanshengshui/netty-learning-example,2018-09-18T05:45:24Z,2756,0
brianway/webporter,2016-11-24T04:44:44Z,2756,0
Twitter4J/Twitter4J,2009-04-24T15:25:00Z,2751,1
DataLinkDC/dinky,2021-06-09T07:11:26Z,2750,1024
Nightonke/WoWoViewPager,2016-03-03T04:29:28Z,2749,0
oguzbilgener/CircularFloatingActionMenu,2014-07-20T20:42:12Z,2748,0
Tencent/MSEC,2016-11-28T01:50:35Z,2748,0
spring-attic/spring-native,2019-09-05T23:40:14Z,2742,11
javahuang/SurveyKing,2021-09-06T13:34:14Z,2738,10
Hitomis/transferee,2017-01-19T05:49:30Z,2738,0
lizhangqu/CoreLink,2015-04-30T08:47:04Z,2737,0
flavioarfaria/KenBurnsView,2014-03-19T03:10:02Z,2734,0
spotify/dockerfile-maven,2016-03-16T12:42:37Z,2732,0
apache/maven-mvnd,2019-09-21T17:49:30Z,2729,118
AnySoftKeyboard/AnySoftKeyboard,2012-04-18T12:38:01Z,2727,537
gcacace/android-signaturepad,2014-03-20T12:54:22Z,2727,0
JsonChao/Awesome-WanAndroid,2018-03-09T07:18:08Z,2726,1
amitshekhariitbhu/android-developer-roadmap,2019-07-28T19:16:36Z,2724,2
ldoublem/LoadingView,2016-06-21T07:54:32Z,2722,0
widdix/aws-cf-templates,2015-10-28T07:47:59Z,2721,94
sqlcipher/android-database-sqlcipher,2011-03-11T00:11:37Z,2718,27
saulmm/CoordinatorBehaviorExample,2015-08-16T04:14:38Z,2718,0
Meituan-Dianping/Zebra,2016-08-19T07:36:09Z,2717,0
TangoAgency/material-intro-screen,2016-09-12T13:16:19Z,2714,0
sannies/mp4parser,2013-09-15T21:37:40Z,2712,0
oracle/visualvm,2016-09-12T14:44:30Z,2710,113
aritraroy/PatternLockView,2017-03-27T18:46:20Z,2709,0
north2016/T-MVP,2016-05-09T05:55:34Z,2707,0
thymeleaf/thymeleaf,2012-05-20T15:11:32Z,2705,22
deano2390/MaterialShowcaseView,2015-08-05T14:47:59Z,2702,0
florent37/ViewAnimator,2015-12-22T15:49:53Z,2702,0
andpor/react-native-sqlite-storage,2015-10-30T08:42:28Z,2701,0
openid/AppAuth-Android,2016-02-19T15:09:43Z,2700,7
zaiyunduan123/springboot-seckill,2018-05-18T03:29:21Z,2699,0
C2SP/wycheproof,2016-11-08T20:56:25Z,2698,209
500px/500px-android-blur,2015-03-13T16:05:30Z,2689,0
RoaringBitmap/RoaringBitmap,2013-06-17T20:29:23Z,3352,118
kubernetes-client/java,2017-05-08T21:52:58Z,3342,828
lukas-krecan/ShedLock,2016-12-11T13:53:59Z,3337,970
phodal/migration,2020-01-08T02:11:38Z,3335,0
iammert/ScalingLayout,2017-10-01T12:28:34Z,3335,0
ivacf/archi,2015-09-11T16:13:34Z,3333,0
luojilab/DDComponentForAndroid,2017-09-07T05:48:44Z,3328,0
google/bundletool,2018-05-04T07:24:09Z,3327,9
kevinsawicki/http-request,2011-10-21T19:54:58Z,3321,0
woxingxiao/BubbleSeekBar,2016-11-03T14:31:05Z,3317,0
spotbugs/spotbugs,2016-11-04T22:18:08Z,3310,423
trojan-gfw/igniter,2018-11-08T22:19:03Z,3308,0
shekhargulati/99-problems,2015-11-22T05:56:33Z,3307,0
Suwayomi/Suwayomi-Server,2020-12-23T20:31:38Z,3306,328
Mojang/brigadier,2014-09-15T08:48:24Z,3304,4
coderbruis/JavaSourceCodeLearning,2020-06-02T13:34:20Z,3300,0
actorapp/actor-platform,2015-06-21T00:29:57Z,3294,0
dromara/dynamic-tp,2022-01-07T16:35:27Z,3293,872
chenBingX/SuperTextView,2017-04-17T11:32:41Z,3293,0
lihangleo2/ShadowLayout,2019-07-09T07:17:06Z,3286,28
grpc-ecosystem/grpc-spring,2016-12-30T09:06:15Z,3286,165
gsantner/markor,2017-08-26T00:08:35Z,3285,84
googlesamples/mlkit,2020-05-28T21:40:38Z,3284,65
aragozin/jvm-tools,2012-04-28T09:28:32Z,3280,23
microservices-patterns/ftgo-application,2017-10-23T04:30:04Z,3278,0
ferredoxin/QNotified,2019-03-24T05:12:41Z,3277,1
eishay/jvm-serializers,2010-04-25T03:12:00Z,3271,5
fabric8io/kubernetes-client,2015-07-09T15:43:13Z,3268,823
eleme/UETool,2018-05-16T08:13:17Z,3257,0
java-aodeng/hope-boot,2018-10-17T07:50:48Z,3257,0
apache/logging-log4j2,2013-06-12T07:00:19Z,3252,1147
gouthampradhan/leetcode,2017-03-09T10:30:30Z,3243,0
BelooS/ChipsLayoutManager,2016-08-03T19:23:43Z,3243,0
apache/incubator-kie-optaplanner,2011-02-15T19:38:23Z,3243,330
tangqi92/Android-Tips,2015-09-10T09:01:47Z,3234,0
LibrePDF/OpenPDF,2016-07-11T15:50:34Z,3230,235
ragunathjawahar/android-saripaar,2012-09-08T11:52:30Z,3229,0
jfinal/jfinal,2012-04-25T08:48:48Z,3226,10
mbechler/marshalsec,2017-05-22T11:43:57Z,3220,0
fesh0r/fernflower,2014-10-03T05:00:15Z,3217,38
guoguibing/librec,2014-01-09T16:06:11Z,3215,0
bluelinelabs/LoganSquare,2015-02-17T03:24:12Z,3215,0
alibaba/cobar,2014-01-15T11:20:09Z,3211,0
eclipse-openj9/openj9,2017-08-25T13:46:07Z,3210,2633
AxonFramework/AxonFramework,2011-12-02T16:04:42Z,3208,1367
daimajia/AndroidViewHover,2014-08-08T12:04:43Z,3206,0
bauerca/drag-sort-listview,2012-06-01T06:32:13Z,3198,0
amitshekhariitbhu/PRDownloader,2017-11-11T19:29:38Z,3196,1
cinit/QAuxiliary,2022-01-29T06:12:36Z,3195,737
bilibili/boxing,2017-01-22T07:04:34Z,3193,0
LinShunKang/MyPerf4J,2018-03-11T09:58:44Z,3190,18
crazyandcoder/citypicker,2016-05-12T01:21:33Z,3183,1
